X_03,X_10,X_11
71.17,0.0,0.0
72.47,0.0,0.0
72.17,0.0,0.0
71.87,0.0,0.0
70.77,0.0,0.0
69.67,0.0,0.0
71.77,0.0,0.0
71.47,0.0,0.0
72.57,0.0,0.0
70.37,0.0,0.0
70.27,0.0,0.0
69.87,0.0,0.0
70.27,0.0,0.0
68.47,0.0,0.0
73.17,0.0,0.0
71.07,0.0,0.0
70.67,0.0,0.0
69.27,0.0,0.0
71.27,0.0,0.0
71.87,0.0,0.0
70.77,0.0,0.0
73.27,0.0,0.0
72.97,0.0,0.0
73.67,0.0,0.0
71.27,0.0,0.0
71.87,0.0,0.0
70.17,0.0,0.0
69.17,0.0,0.0
71.87,0.0,0.0
70.87,0.0,0.0
73.57,0.0,0.0
72.07,0.0,0.0
73.77,0.0,0.0
73.17,0.0,0.0
72.17,0.0,0.0
71.47,0.0,0.0
72.07,0.0,0.0
68.37,0.0,0.0
66.77,0.0,0.0
71.77,0.0,0.0
73.97,0.0,0.0
72.97,0.0,0.0
68.87,0.0,0.0
72.57,0.0,0.0
72.67,0.0,0.0
72.27,0.0,0.0
72.77,0.0,0.0
71.97,0.0,0.0
74.67,0.0,0.0
72.67,0.0,0.0
72.17,0.0,0.0
70.77,0.0,0.0
72.17,0.0,0.0
73.27,0.0,0.0
72.37,0.0,0.0
70.67,0.0,0.0
72.27,0.0,0.0
74.17,0.0,0.0
71.67,0.0,0.0
71.37,0.0,0.0
72.87,0.0,0.0
73.17,0.0,0.0
71.27,0.0,0.0
72.47,0.0,0.0
71.67,0.0,0.0
68.47,0.0,0.0
71.27,0.0,0.0
74.27,0.0,0.0
68.57,0.0,0.0
69.67,0.0,0.0
71.37,0.0,0.0
70.57,0.0,0.0
69.97,0.0,0.0
67.97,0.0,0.0
67.47,0.0,0.0
68.07,0.0,0.0
69.47,0.0,0.0
69.57,0.0,0.0
68.37,0.0,0.0
67.67,0.0,0.0
71.47,0.0,0.0
68.77,0.0,0.0
73.07,0.0,0.0
73.57,0.0,0.0
70.77,0.0,0.0
66.67,0.0,0.0
69.97,0.0,0.0
71.57,0.0,0.0
69.37,0.0,0.0
73.17,0.0,0.0
69.47,0.0,0.0
71.77,0.0,0.0
71.87,0.0,0.0
71.47,0.0,0.0
73.67,0.0,0.0
69.97,0.0,0.0
74.87,0.0,0.0
78.57,0.0,0.0
78.07,0.0,0.0
75.77,0.0,0.0
73.17,0.0,0.0
71.27,0.0,0.0
73.87,0.0,0.0
75.17,0.0,0.0
75.07,0.0,0.0
73.87,0.0,0.0
69.57,0.0,0.0
69.97,0.0,0.0
69.97,0.0,0.0
72.97,0.0,0.0
74.87,0.0,0.0
76.37,0.0,0.0
77.87,0.0,0.0
73.57,0.0,0.0
71.97,0.0,0.0
72.67,0.0,0.0
71.67,0.0,0.0
69.67,0.0,0.0
73.57,0.0,0.0
75.37,0.0,0.0
72.97,0.0,0.0
70.97,0.0,0.0
77.17,0.0,0.0
71.97,0.0,0.0
71.97,0.0,0.0
71.27,0.0,0.0
71.17,0.0,0.0
70.27,0.0,0.0
70.77,0.0,0.0
73.17,0.0,0.0
69.77,0.0,0.0
69.17,0.0,0.0
73.37,0.0,0.0
76.17,0.0,0.0
72.27,0.0,0.0
76.07,0.0,0.0
73.57,0.0,0.0
72.97,0.0,0.0
72.77,0.0,0.0
73.97,0.0,0.0
75.67,0.0,0.0
74.77,0.0,0.0
77.37,0.0,0.0
75.57,0.0,0.0
71.87,0.0,0.0
70.87,0.0,0.0
74.37,0.0,0.0
71.77,0.0,0.0
73.37,0.0,0.0
74.07,0.0,0.0
74.97,0.0,0.0
75.37,0.0,0.0
72.87,0.0,0.0
77.27,0.0,0.0
73.27,0.0,0.0
74.37,0.0,0.0
73.17,0.0,0.0
72.37,0.0,0.0
74.77,0.0,0.0
74.67,0.0,0.0
75.67,0.0,0.0
76.07,0.0,0.0
72.67,0.0,0.0
70.77,0.0,0.0
74.97,0.0,0.0
73.47,0.0,0.0
73.57,0.0,0.0
72.87,0.0,0.0
71.07,0.0,0.0
70.07,0.0,0.0
71.07,0.0,0.0
71.87,0.0,0.0
76.27,0.0,0.0
70.87,0.0,0.0
70.67,0.0,0.0
72.97,0.0,0.0
70.57,0.0,0.0
71.17,0.0,0.0
70.17,0.0,0.0
75.57,0.0,0.0
71.17,0.0,0.0
70.17,0.0,0.0
71.87,0.0,0.0
70.97,0.0,0.0
71.87,0.0,0.0
71.87,0.0,0.0
69.97,0.0,0.0
76.77,0.0,0.0
72.27,0.0,0.0
72.57,0.0,0.0
73.47,0.0,0.0
75.27,0.0,0.0
76.07,0.0,0.0
71.57,0.0,0.0
71.77,0.0,0.0
71.57,0.0,0.0
73.07,0.0,0.0
70.87,0.0,0.0
69.97,0.0,0.0
76.07,0.0,0.0
69.07,0.0,0.0
68.47,0.0,0.0
69.57,0.0,0.0
70.37,0.0,0.0
70.77,0.0,0.0
71.57,0.0,0.0
69.67,0.0,0.0
72.57,0.0,0.0
75.97,0.0,0.0
74.37,0.0,0.0
75.77,0.0,0.0
72.57,0.0,0.0
72.87,0.0,0.0
72.77,0.0,0.0
75.17,0.0,0.0
71.47,0.0,0.0
75.27,0.0,0.0
75.97,0.0,0.0
71.87,0.0,0.0
69.17,0.0,0.0
71.07,0.0,0.0
72.17,0.0,0.0
68.77,0.0,0.0
69.77,0.0,0.0
71.27,0.0,0.0
73.47,0.0,0.0
72.87,0.0,0.0
70.67,0.0,0.0
73.57,0.0,0.0
74.87,0.0,0.0
73.87,0.0,0.0
71.67,0.0,0.0
72.17,0.0,0.0
71.97,0.0,0.0
72.67,0.0,0.0
72.57,0.0,0.0
73.17,0.0,0.0
71.57,0.0,0.0
69.77,0.0,0.0
73.77,0.0,0.0
74.77,0.0,0.0
74.67,0.0,0.0
70.77,0.0,0.0
75.47,0.0,0.0
71.47,0.0,0.0
70.77,0.0,0.0
72.27,0.0,0.0
71.97,0.0,0.0
72.57,0.0,0.0
72.07,0.0,0.0
72.57,0.0,0.0
71.67,0.0,0.0
70.97,0.0,0.0
72.27,0.0,0.0
72.27,0.0,0.0
72.87,0.0,0.0
73.27,0.0,0.0
74.37,0.0,0.0
73.07,0.0,0.0
69.87,0.0,0.0
70.57,0.0,0.0
75.57,0.0,0.0
70.87,0.0,0.0
71.37,0.0,0.0
73.37,0.0,0.0
72.17,0.0,0.0
74.77,0.0,0.0
75.27,0.0,0.0
75.37,0.0,0.0
73.97,0.0,0.0
73.17,0.0,0.0
76.37,0.0,0.0
72.47,0.0,0.0
69.77,0.0,0.0
71.27,0.0,0.0
77.07,0.0,0.0
76.27,0.0,0.0
71.67,0.0,0.0
71.57,0.0,0.0
71.37,0.0,0.0
73.47,0.0,0.0
68.57,0.0,0.0
72.87,0.0,0.0
72.87,0.0,0.0
72.27,0.0,0.0
71.77,0.0,0.0
69.97,0.0,0.0
71.27,0.0,0.0
70.57,0.0,0.0
72.27,0.0,0.0
71.57,0.0,0.0
72.97,0.0,0.0
71.07,0.0,0.0
68.77,0.0,0.0
74.27,0.0,0.0
72.67,0.0,0.0
71.07,0.0,0.0
71.77,0.0,0.0
68.67,0.0,0.0
70.37,0.0,0.0
72.57,0.0,0.0
74.67,0.0,0.0
75.17,0.0,0.0
70.37,0.0,0.0
73.27,0.0,0.0
69.67,0.0,0.0
70.27,0.0,0.0
69.57,0.0,0.0
67.37,0.0,0.0
72.57,0.0,0.0
72.97,0.0,0.0
68.07,0.0,0.0
71.97,0.0,0.0
71.37,0.0,0.0
75.57,0.0,0.0
75.97,0.0,0.0
74.77,0.0,0.0
73.47,0.0,0.0
73.37,0.0,0.0
72.77,0.0,0.0
70.57,0.0,0.0
73.87,0.0,0.0
71.47,0.0,0.0
73.97,0.0,0.0
68.37,0.0,0.0
74.47,0.0,0.0
76.97,0.0,0.0
75.07,0.0,0.0
77.67,0.0,0.0
76.67,0.0,0.0
76.37,0.0,0.0
74.97,0.0,0.0
75.67,0.0,0.0
73.97,0.0,0.0
71.17,0.0,0.0
71.17,0.0,0.0
70.07,0.0,0.0
73.27,0.0,0.0
71.97,0.0,0.0
77.87,0.0,0.0
76.07,0.0,0.0
76.67,0.0,0.0
76.97,0.0,0.0
77.97,0.0,0.0
76.37,0.0,0.0
75.77,0.0,0.0
74.17,0.0,0.0
75.97,0.0,0.0
72.87,0.0,0.0
75.07,0.0,0.0
72.57,0.0,0.0
71.77,0.0,0.0
74.67,0.0,0.0
74.17,0.0,0.0
74.47,0.0,0.0
75.17,0.0,0.0
75.27,0.0,0.0
76.07,0.0,0.0
76.57,0.0,0.0
72.97,0.0,0.0
74.37,0.0,0.0
73.97,0.0,0.0
72.07,0.0,0.0
73.67,0.0,0.0
77.17,0.0,0.0
75.27,0.0,0.0
73.47,0.0,0.0
75.67,0.0,0.0
70.57,0.0,0.0
70.17,0.0,0.0
71.17,0.0,0.0
70.57,0.0,0.0
72.27,0.0,0.0
70.77,0.0,0.0
72.67,0.0,0.0
74.17,0.0,0.0
72.47,0.0,0.0
74.67,0.0,0.0
74.47,0.0,0.0
71.47,0.0,0.0
68.07,0.0,0.0
69.37,0.0,0.0
77.97,0.0,0.0
73.37,0.0,0.0
76.07,0.0,0.0
73.47,0.0,0.0
74.37,0.0,0.0
73.57,0.0,0.0
71.57,0.0,0.0
71.97,0.0,0.0
72.17,0.0,0.0
76.07,0.0,0.0
70.27,0.0,0.0
73.37,0.0,0.0
69.87,0.0,0.0
72.27,0.0,0.0
69.47,0.0,0.0
69.97,0.0,0.0
72.47,0.0,0.0
70.67,0.0,0.0
69.97,0.0,0.0
74.97,0.0,0.0
71.07,0.0,0.0
74.97,0.0,0.0
70.27,0.0,0.0
73.27,0.0,0.0
73.37,0.0,0.0
72.57,0.0,0.0
72.77,0.0,0.0
74.47,0.0,0.0
74.27,0.0,0.0
76.37,0.0,0.0
73.87,0.0,0.0
70.07,0.0,0.0
74.27,0.0,0.0
71.87,0.0,0.0
73.97,0.0,0.0
73.47,0.0,0.0
72.37,0.0,0.0
71.97,0.0,0.0
73.37,0.0,0.0
73.57,0.0,0.0
72.97,0.0,0.0
75.07,0.0,0.0
71.97,0.0,0.0
73.17,0.0,0.0
73.77,0.0,0.0
74.87,0.0,0.0
72.87,0.0,0.0
74.97,0.0,0.0
76.37,0.0,0.0
72.97,0.0,0.0
74.77,0.0,0.0
73.27,0.0,0.0
73.07,0.0,0.0
76.87,0.0,0.0
70.67,0.0,0.0
71.07,0.0,0.0
72.97,0.0,0.0
69.57,0.0,0.0
72.27,0.0,0.0
71.57,0.0,0.0
73.07,0.0,0.0
69.77,0.0,0.0
71.77,0.0,0.0
72.97,0.0,0.0
73.17,0.0,0.0
70.37,0.0,0.0
70.97,0.0,0.0
70.67,0.0,0.0
72.67,0.0,0.0
71.27,0.0,0.0
73.67,0.0,0.0
77.27,0.0,0.0
75.47,0.0,0.0
73.47,0.0,0.0
75.67,0.0,0.0
71.67,0.0,0.0
69.97,0.0,0.0
70.87,0.0,0.0
71.17,0.0,0.0
73.47,0.0,0.0
71.77,0.0,0.0
69.27,0.0,0.0
71.37,0.0,0.0
72.07,0.0,0.0
74.17,0.0,0.0
70.47,0.0,0.0
72.57,0.0,0.0
75.17,0.0,0.0
71.17,0.0,0.0
75.07,0.0,0.0
74.87,0.0,0.0
74.37,0.0,0.0
70.37,0.0,0.0
73.57,0.0,0.0
69.37,0.0,0.0
70.17,0.0,0.0
70.17,0.0,0.0
71.17,0.0,0.0
70.77,0.0,0.0
74.97,0.0,0.0
75.67,0.0,0.0
73.07,0.0,0.0
74.67,0.0,0.0
73.67,0.0,0.0
76.87,0.0,0.0
74.67,0.0,0.0
75.97,0.0,0.0
72.77,0.0,0.0
74.97,0.0,0.0
75.67,0.0,0.0
73.57,0.0,0.0
72.77,0.0,0.0
73.47,0.0,0.0
73.37,0.0,0.0
72.67,0.0,0.0
71.27,0.0,0.0
71.47,0.0,0.0
71.97,0.0,0.0
73.47,0.0,0.0
72.97,0.0,0.0
73.77,0.0,0.0
71.67,0.0,0.0
74.97,0.0,0.0
71.57,0.0,0.0
71.27,0.0,0.0
74.47,0.0,0.0
75.67,0.0,0.0
74.27,0.0,0.0
73.07,0.0,0.0
74.07,0.0,0.0
70.87,0.0,0.0
73.77,0.0,0.0
74.77,0.0,0.0
73.47,0.0,0.0
76.47,0.0,0.0
78.77,0.0,0.0
71.57,0.0,0.0
71.27,0.0,0.0
74.07,0.0,0.0
71.47,0.0,0.0
74.17,0.0,0.0
74.77,0.0,0.0
76.07,0.0,0.0
72.67,0.0,0.0
74.37,0.0,0.0
73.47,0.0,0.0
75.17,0.0,0.0
73.17,0.0,0.0
73.77,0.0,0.0
73.57,0.0,0.0
73.97,0.0,0.0
70.37,0.0,0.0
75.37,0.0,0.0
72.47,0.0,0.0
73.77,0.0,0.0
71.47,0.0,0.0
75.37,0.0,0.0
74.17,0.0,0.0
75.97,0.0,0.0
76.27,0.0,0.0
72.67,0.0,0.0
73.87,0.0,0.0
73.07,0.0,0.0
75.27,0.0,0.0
72.97,0.0,0.0
72.17,0.0,0.0
71.57,0.0,0.0
70.87,0.0,0.0
72.37,0.0,0.0
73.07,0.0,0.0
73.17,0.0,0.0
72.87,0.0,0.0
69.97,0.0,0.0
74.87,0.0,0.0
73.17,0.0,0.0
71.87,0.0,0.0
74.67,0.0,0.0
74.57,0.0,0.0
73.67,0.0,0.0
72.67,0.0,0.0
72.57,0.0,0.0
72.27,0.0,0.0
72.57,0.0,0.0
73.67,0.0,0.0
74.47,0.0,0.0
72.17,0.0,0.0
75.57,0.0,0.0
74.47,0.0,0.0
77.17,0.0,0.0
68.57,0.0,0.0
74.57,0.0,0.0
72.77,0.0,0.0
72.67,0.0,0.0
74.37,0.0,0.0
74.67,0.0,0.0
74.17,0.0,0.0
72.87,0.0,0.0
74.27,0.0,0.0
75.17,0.0,0.0
74.17,0.0,0.0
75.87,0.0,0.0
74.87,0.0,0.0
75.27,0.0,0.0
73.97,0.0,0.0
75.07,0.0,0.0
73.77,0.0,0.0
71.47,0.0,0.0
71.37,0.0,0.0
75.17,0.0,0.0
72.47,0.0,0.0
70.87,0.0,0.0
70.47,0.0,0.0
69.97,0.0,0.0
71.37,0.0,0.0
74.97,0.0,0.0
71.77,0.0,0.0
79.27,0.0,0.0
74.27,0.0,0.0
76.27,0.0,0.0
74.67,0.0,0.0
74.47,0.0,0.0
74.57,0.0,0.0
75.67,0.0,0.0
72.97,0.0,0.0
72.07,0.0,0.0
73.97,0.0,0.0
73.77,0.0,0.0
73.17,0.0,0.0
74.57,0.0,0.0
70.87,0.0,0.0
74.57,0.0,0.0
72.77,0.0,0.0
69.57,0.0,0.0
72.17,0.0,0.0
73.37,0.0,0.0
72.97,0.0,0.0
74.57,0.0,0.0
73.77,0.0,0.0
74.57,0.0,0.0
71.27,0.0,0.0
73.37,0.0,0.0
72.57,0.0,0.0
74.27,0.0,0.0
73.77,0.0,0.0
71.77,0.0,0.0
69.97,0.0,0.0
71.97,0.0,0.0
72.07,0.0,0.0
69.77,0.0,0.0
72.87,0.0,0.0
72.87,0.0,0.0
75.57,0.0,0.0
76.27,0.0,0.0
75.57,0.0,0.0
74.17,0.0,0.0
71.27,0.0,0.0
73.47,0.0,0.0
69.17,0.0,0.0
68.97,0.0,0.0
72.47,0.0,0.0
74.67,0.0,0.0
75.17,0.0,0.0
75.17,0.0,0.0
73.97,0.0,0.0
71.47,0.0,0.0
71.57,0.0,0.0
69.27,0.0,0.0
69.97,0.0,0.0
72.97,0.0,0.0
72.77,0.0,0.0
70.57,0.0,0.0
74.07,0.0,0.0
74.07,0.0,0.0
73.17,0.0,0.0
72.17,0.0,0.0
69.87,0.0,0.0
72.37,0.0,0.0
74.27,0.0,0.0
70.77,0.0,0.0
71.67,0.0,0.0
71.27,0.0,0.0
75.57,0.0,0.0
74.27,0.0,0.0
72.17,0.0,0.0
72.97,0.0,0.0
72.57,0.0,0.0
74.67,0.0,0.0
73.57,0.0,0.0
73.37,0.0,0.0
76.17,0.0,0.0
74.67,0.0,0.0
75.27,0.0,0.0
75.77,0.0,0.0
74.17,0.0,0.0
72.67,0.0,0.0
71.87,0.0,0.0
75.97,0.0,0.0
72.77,0.0,0.0
72.47,0.0,0.0
72.77,0.0,0.0
74.27,0.0,0.0
72.97,0.0,0.0
74.57,0.0,0.0
74.77,0.0,0.0
73.57,0.0,0.0
75.17,0.0,0.0
72.97,0.0,0.0
74.37,0.0,0.0
71.57,0.0,0.0
72.87,0.0,0.0
75.27,0.0,0.0
75.77,0.0,0.0
74.67,0.0,0.0
72.07,0.0,0.0
73.87,0.0,0.0
72.07,0.0,0.0
76.87,0.0,0.0
72.57,0.0,0.0
75.27,0.0,0.0
71.97,0.0,0.0
72.27,0.0,0.0
70.27,0.0,0.0
75.47,0.0,0.0
70.57,0.0,0.0
75.97,0.0,0.0
74.47,0.0,0.0
74.17,0.0,0.0
70.17,0.0,0.0
73.87,0.0,0.0
74.97,0.0,0.0
74.87,0.0,0.0
70.87,0.0,0.0
70.97,0.0,0.0
72.87,0.0,0.0
75.67,0.0,0.0
72.17,0.0,0.0
70.67,0.0,0.0
72.57,0.0,0.0
72.67,0.0,0.0
73.27,0.0,0.0
74.27,0.0,0.0
73.27,0.0,0.0
76.87,0.0,0.0
73.17,0.0,0.0
70.57,0.0,0.0
77.87,0.0,0.0
75.97,0.0,0.0
74.97,0.0,0.0
75.27,0.0,0.0
71.87,0.0,0.0
74.07,0.0,0.0
72.97,0.0,0.0
72.47,0.0,0.0
71.77,0.0,0.0
68.87,0.0,0.0
72.27,0.0,0.0
70.57,0.0,0.0
71.77,0.0,0.0
72.47,0.0,0.0
73.97,0.0,0.0
71.97,0.0,0.0
71.07,0.0,0.0
70.87,0.0,0.0
74.97,0.0,0.0
73.37,0.0,0.0
71.87,0.0,0.0
71.57,0.0,0.0
71.17,0.0,0.0
75.77,0.0,0.0
73.17,0.0,0.0
73.27,0.0,0.0
73.57,0.0,0.0
75.17,0.0,0.0
75.97,0.0,0.0
74.27,0.0,0.0
73.77,0.0,0.0
76.57,0.0,0.0
72.17,0.0,0.0
73.87,0.0,0.0
73.27,0.0,0.0
70.27,0.0,0.0
73.07,0.0,0.0
74.97,0.0,0.0
73.27,0.0,0.0
71.07,0.0,0.0
68.47,0.0,0.0
71.07,0.0,0.0
73.77,0.0,0.0
72.37,0.0,0.0
72.67,0.0,0.0
74.87,0.0,0.0
72.17,0.0,0.0
76.17,0.0,0.0
72.67,0.0,0.0
73.17,0.0,0.0
71.07,0.0,0.0
72.27,0.0,0.0
72.87,0.0,0.0
72.27,0.0,0.0
70.67,0.0,0.0
72.47,0.0,0.0
74.07,0.0,0.0
73.47,0.0,0.0
78.37,0.0,0.0
74.37,0.0,0.0
72.27,0.0,0.0
74.87,0.0,0.0
74.07,0.0,0.0
72.87,0.0,0.0
77.57,0.0,0.0
71.37,0.0,0.0
76.07,0.0,0.0
77.17,0.0,0.0
72.87,0.0,0.0
73.47,0.0,0.0
72.07,0.0,0.0
71.37,0.0,0.0
71.97,0.0,0.0
73.57,0.0,0.0
75.17,0.0,0.0
74.37,0.0,0.0
74.67,0.0,0.0
74.17,0.0,0.0
75.07,0.0,0.0
68.37,0.0,0.0
68.87,0.0,0.0
71.87,0.0,0.0
68.97,0.0,0.0
68.87,0.0,0.0
68.47,0.0,0.0
69.57,0.0,0.0
72.77,0.0,0.0
73.47,0.0,0.0
73.07,0.0,0.0
74.87,0.0,0.0
69.47,0.0,0.0
72.57,0.0,0.0
68.77,0.0,0.0
68.57,0.0,0.0
72.97,0.0,0.0
73.97,0.0,0.0
71.87,0.0,0.0
75.67,0.0,0.0
75.67,0.0,0.0
71.97,0.0,0.0
72.77,0.0,0.0
73.37,0.0,0.0
73.47,0.0,0.0
75.67,0.0,0.0
71.57,0.0,0.0
73.37,0.0,0.0
72.07,0.0,0.0
74.77,0.0,0.0
71.67,0.0,0.0
75.37,0.0,0.0
72.37,0.0,0.0
73.57,0.0,0.0
74.67,0.0,0.0
68.07,0.0,0.0
75.57,0.0,0.0
71.27,0.0,0.0
67.87,0.0,0.0
72.67,0.0,0.0
74.27,0.0,0.0
72.77,0.0,0.0
72.27,0.0,0.0
72.77,0.0,0.0
71.87,0.0,0.0
71.77,0.0,0.0
70.77,0.0,0.0
70.37,0.0,0.0
72.87,0.0,0.0
70.77,0.0,0.0
68.97,0.0,0.0
70.67,0.0,0.0
69.97,0.0,0.0
72.27,0.0,0.0
73.37,0.0,0.0
69.67,0.0,0.0
67.97,0.0,0.0
70.07,0.0,0.0
73.77,0.0,0.0
73.17,0.0,0.0
73.07,0.0,0.0
73.57,0.0,0.0
71.97,0.0,0.0
72.77,0.0,0.0
69.27,0.0,0.0
73.97,0.0,0.0
73.87,0.0,0.0
73.67,0.0,0.0
73.17,0.0,0.0
70.47,0.0,0.0
74.37,0.0,0.0
73.57,0.0,0.0
72.97,0.0,0.0
73.37,0.0,0.0
73.07,0.0,0.0
73.17,0.0,0.0
73.17,0.0,0.0
75.07,0.0,0.0
68.77,0.0,0.0
73.57,0.0,0.0
74.07,0.0,0.0
72.77,0.0,0.0
72.87,0.0,0.0
75.27,0.0,0.0
69.17,0.0,0.0
68.97,0.0,0.0
73.97,0.0,0.0
70.97,0.0,0.0
73.47,0.0,0.0
72.57,0.0,0.0
68.17,0.0,0.0
65.87,0.0,0.0
69.17,0.0,0.0
70.17,0.0,0.0
73.27,0.0,0.0
72.17,0.0,0.0
73.17,0.0,0.0
74.27,0.0,0.0
73.87,0.0,0.0
71.67,0.0,0.0
76.77,0.0,0.0
72.77,0.0,0.0
65.27,0.0,0.0
66.57,0.0,0.0
67.57,0.0,0.0
66.77,0.0,0.0
69.17,0.0,0.0
69.17,0.0,0.0
68.57,0.0,0.0
66.37,0.0,0.0
72.67,0.0,0.0
72.47,0.0,0.0
74.37,0.0,0.0
72.87,0.0,0.0
72.57,0.0,0.0
73.37,0.0,0.0
72.17,0.0,0.0
71.27,0.0,0.0
72.17,0.0,0.0
68.97,0.0,0.0
73.17,0.0,0.0
70.37,0.0,0.0
66.37,0.0,0.0
66.97,0.0,0.0
69.27,0.0,0.0
73.67,0.0,0.0
65.57,0.0,0.0
66.87,0.0,0.0
66.77,0.0,0.0
69.27,0.0,0.0
73.97,0.0,0.0
71.07,0.0,0.0
71.87,0.0,0.0
71.27,0.0,0.0
72.97,0.0,0.0
73.57,0.0,0.0
73.27,0.0,0.0
70.17,0.0,0.0
71.57,0.0,0.0
73.47,0.0,0.0
71.37,0.0,0.0
73.37,0.0,0.0
73.37,0.0,0.0
70.17,0.0,0.0
73.07,0.0,0.0
71.07,0.0,0.0
67.47,0.0,0.0
66.77,0.0,0.0
66.77,0.0,0.0
71.27,0.0,0.0
71.27,0.0,0.0
74.87,0.0,0.0
71.17,0.0,0.0
67.97,0.0,0.0
67.07,0.0,0.0
67.47,0.0,0.0
66.67,0.0,0.0
66.57,0.0,0.0
67.17,0.0,0.0
67.07,0.0,0.0
67.77,0.0,0.0
68.87,0.0,0.0
73.57,0.0,0.0
70.57,0.0,0.0
71.47,0.0,0.0
67.57,0.0,0.0
69.87,0.0,0.0
68.87,0.0,0.0
69.07,0.0,0.0
71.87,0.0,0.0
67.27,0.0,0.0
66.17,0.0,0.0
71.27,0.0,0.0
74.57,0.0,0.0
71.07,0.0,0.0
73.47,0.0,0.0
75.87,0.0,0.0
72.67,0.0,0.0
71.67,0.0,0.0
69.27,0.0,0.0
66.77,0.0,0.0
73.17,0.0,0.0
74.47,0.0,0.0
69.37,0.0,0.0
67.17,0.0,0.0
67.17,0.0,0.0
70.37,0.0,0.0
68.77,0.0,0.0
71.27,0.0,0.0
71.37,0.0,0.0
69.17,0.0,0.0
69.17,0.0,0.0
68.97,0.0,0.0
69.17,0.0,0.0
65.37,0.0,0.0
69.07,0.0,0.0
66.77,0.0,0.0
76.07,0.0,0.0
72.87,0.0,0.0
67.47,0.0,0.0
68.77,0.0,0.0
67.97,0.0,0.0
67.47,0.0,0.0
66.47,0.0,0.0
67.77,0.0,0.0
65.07,0.0,0.0
65.27,0.0,0.0
68.37,0.0,0.0
70.07,0.0,0.0
68.87,0.0,0.0
68.67,0.0,0.0
66.57,0.0,0.0
65.27,0.0,0.0
66.27,3.6,0.6
67.97,0.0,0.0
67.47,0.0,0.0
69.97,0.0,0.0
68.17,0.0,0.0
66.47,0.0,0.0
66.37,0.0,0.0
66.87,0.0,0.0
67.57,0.0,0.0
66.77,0.0,0.0
68.17,0.0,0.0
66.97,0.0,0.0
68.17,0.0,0.0
68.27,0.0,0.0
68.87,0.0,0.0
68.77,0.0,0.0
68.57,0.0,0.0
64.87,0.0,0.0
72.17,0.0,0.0
72.77,0.0,0.0
68.77,0.0,0.0
71.67,0.0,0.0
70.37,0.0,0.0
67.57,0.0,0.0
70.47,0.0,0.0
70.77,0.0,0.0
66.37,0.0,0.0
70.27,0.0,0.0
66.97,0.0,0.0
70.17,0.0,0.0
69.77,0.0,0.0
72.57,0.0,0.0
68.07,0.0,0.0
67.17,0.0,0.0
66.77,0.0,0.0
66.57,0.0,0.0
67.97,0.0,0.0
69.07,0.0,0.0
64.67,0.0,0.0
71.17,0.0,0.0
72.77,0.0,0.0
67.27,0.0,0.0
66.17,0.0,0.0
70.87,0.0,0.0
72.17,0.0,0.0
69.07,0.0,0.0
67.17,0.0,0.0
68.07,0.0,0.0
66.07,0.0,0.0
73.57,0.0,0.0
73.37,0.0,0.0
77.87,0.0,0.0
73.37,0.0,0.0
69.47,0.0,0.0
72.87,0.0,0.0
70.37,0.0,0.0
65.67,0.0,0.0
73.27,0.0,0.0
73.07,0.0,0.0
72.07,0.0,0.0
75.27,0.0,0.0
73.37,0.0,0.0
67.27,0.0,0.0
66.27,0.0,0.0
68.47,0.0,0.0
68.47,0.0,0.0
67.87,0.0,0.0
64.67,0.0,0.0
67.17,0.0,0.0
66.57,0.0,0.0
67.07,0.0,0.0
70.87,0.0,0.0
68.37,0.0,0.0
65.07,0.0,0.0
68.47,0.0,0.0
67.77,0.0,0.0
68.47,0.0,0.0
67.37,0.0,0.0
67.47,0.0,0.0
67.27,0.0,0.0
66.07,0.0,0.0
68.47,0.0,0.0
68.57,0.0,0.0
68.67,0.0,0.0
72.07,0.0,0.0
69.67,0.0,0.0
70.77,0.0,0.0
66.87,0.0,0.0
68.77,0.0,0.0
72.07,0.0,0.0
69.27,0.0,0.0
67.47,0.0,0.0
69.67,0.0,0.0
67.87,0.0,0.0
67.57,0.0,0.0
71.07,0.0,0.0
70.07,0.0,0.0
70.07,0.0,0.0
73.17,0.0,0.0
67.87,0.0,0.0
67.27,0.0,0.0
72.17,0.0,0.0
71.27,0.0,0.0
66.67,0.0,0.0
66.57,0.0,0.0
66.67,0.0,0.0
66.97,0.0,0.0
70.27,0.0,0.0
68.87,0.0,0.0
66.07,0.0,0.0
71.57,0.0,0.0
66.67,0.0,0.0
66.67,0.0,0.0
65.87,0.0,0.0
69.07,0.0,0.0
66.77,0.0,0.0
65.87,0.0,0.0
68.67,0.0,0.0
66.37,0.0,0.0
66.57,0.0,0.0
70.47,0.0,0.0
70.97,0.0,0.0
69.47,0.0,0.0
69.57,0.0,0.0
70.17,0.0,0.0
65.27,0.0,0.0
72.47,0.0,0.0
72.67,0.0,0.0
71.57,0.0,0.0
68.27,0.0,0.0
63.37,0.0,0.0
66.77,0.0,0.0
66.67,0.0,0.0
64.27,0.0,0.0
63.47,0.0,0.0
64.77,0.0,0.0
63.47,0.0,0.0
65.27,0.0,0.0
62.37,0.0,0.0
64.07,0.0,0.0
63.57,0.0,0.0
72.77,0.0,0.0
67.47,0.0,0.0
61.47,0.0,0.0
66.77,0.0,0.0
68.97,0.0,0.0
68.47,0.0,0.0
